OUTCOME,NAME,TEAM_CITY,HOME,DATE,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,MIN,OREB,PF,PTS,REB,START_POSITION,STL,TO
1,Jameer Nelson,Denver,0,03_06_15,4,1,1,2,1,50,10,6,60,0,0,0,17,1,4,13,2,N/A,1,1
1,Will Barton,Denver,0,03_06_15,2,1,2,2,0,0,8,3,38,0,0,0,28,0,4,6,2,N/A,1,2
1,Darrell Arthur,Denver,0,03_06_15,2,0,1,0,0,0,2,0,0,0,0,0,17,0,2,0,1,N/A,0,1
1,Gary Harris,Denver,0,03_06_15,0,0,1,0,0,0,1,1,100,0,0,0,8,0,0,2,1,N/A,1,0
1,Joffrey Lauvergne,Denver,0,03_06_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0
1,Erick Green,Denver,0,03_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Jusuf Nurkic,Denver,0,03_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1,Kawhi Leonard,San Antonio,1,03_06_15,4,3,8,5,1,20,17,10,59,4,4,100,36,0,3,25,8,F,1,2
1,Tim Duncan,San Antonio,1,03_06_15,3,3,3,0,0,0,8,6,75,6,3,50,28,0,4,15,3,F,0,1
1,Tiago Splitter,San Antonio,1,03_06_15,1,1,6,0,0,0,5,3,60,5,4,80,26,1,2,10,7,C,0,1
1,Danny Green,San Antonio,1,03_06_15,3,1,3,7,3,43,9,4,44,0,0,0,30,0,1,11,3,G,1,0
1,Tony Parker,San Antonio,1,03_06_15,7,0,3,0,0,0,15,10,67,5,4,80,36,0,2,24,3,G,2,1
1,Boris Diaw,San Antonio,1,03_06_15,1,0,3,1,0,0,5,3,60,1,1,100,23,0,2,7,3,N/A,1,1
1,Manu Ginobili,San Antonio,1,03_06_15,2,0,1,4,2,50,5,2,40,4,3,75,19,1,3,9,2,N/A,1,2
1,Aron Baynes,San Antonio,1,03_06_15,0,0,2,0,0,0,1,0,0,2,2,100,11,0,2,2,2,N/A,0,0
1,Marco Belinelli,San Antonio,1,03_06_15,3,0,2,3,2,67,5,2,40,4,3,75,16,1,0,9,3,N/A,1,0
1,Patty Mills,San Antonio,1,03_06_15,0,0,1,4,1,25,8,2,25,0,0,0,7,0,0,5,1,N/A,1,0
1,Matt Bonner,San Antonio,1,03_06_15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N/A,0,1
1,Cory Joseph,San Antonio,1,03_06_15,0,0,1,0,0,0,1,1,100,2,1,50,4,0,1,3,1,N/A,0,0
1,Jeff Ayres,San Antonio,1,03_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Andrew Wiggins,Minnesota,1,12_21_16,2,1,4,3,0,0,19,9,47,1,1,100,39,3,2,19,7,F,0,1
0,Gorgui Dieng,Minnesota,1,12_21_16,1,3,7,1,0,0,10,5,50,2,2,100,40,2,3,12,9,F,1,2
0,Karl-Anthony Towns,Minnesota,1,12_21_16,5,1,14,3,0,0,16,7,44,4,3,75,37,4,3,17,18,C,0,6
0,Zach LaVine,Minnesota,1,12_21_16,2,1,3,8,4,50,12,5,42,4,4,100,38,1,1,18,4,G,1,1
0,Ricky Rubio,Minnesota,1,12_21_16,8,0,4,3,2,67,5,3,60,2,2,100,33,1,0,10,5,G,2,6
0,Shabazz Muhammad,Minnesota,1,12_21_16,0,0,2,3,1,33,10,3,30,0,0,0,19,3,0,7,5,N/A,1,1
0,Nemanja Bjelica,Minnesota,1,12_21_16,3,0,2,5,1,20,6,1,17,0,0,0,19,1,0,3,3,N/A,1,0
0,Kris Dunn,Minnesota,1,12_21_16,0,0,1,3,1,33,5,2,40,1,1,100,15,0,2,6,1,N/A,0,0
0,Cole Aldrich,Minnesota,1,12_21_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Jordan Hill,Minnesota,1,12_21_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Tyus Jones,Minnesota,1,12_21_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Adreian Payne,Minnesota,1,12_21_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Brandon Rush,Minnesota,1,12_21_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Kyle Korver,Atlanta,0,12_21_16,3,4,5,6,2,33,10,4,40,0,0,0,33,0,1,10,5,F,0,4
0,Thabo Sefolosha,Atlanta,0,12_21_16,1,0,6,2,0,0,6,2,33,0,0,0,33,0,3,4,6,F,4,1
0,Paul Millsap,Atlanta,0,12_21_16,7,0,7,5,0,0,18,7,39,6,4,67,39,3,2,18,10,C,2,0
0,Kent Bazemore,Atlanta,0,12_21_16,1,4,4,2,1,50,9,3,33,4,2,50,33,0,1,9,4,G,0,0
0,Dennis Schroder,Atlanta,0,12_21_16,7,0,1,7,1,14,21,10,48,0,0,0,37,0,1,21,1,G,0,1
0,Mike Muscala,Atlanta,0,12_21_16,0,0,2,3,3,100,9,6,67,1,1,100,30,2,4,16,4,N/A,1,2
0,Tim Hardaway Jr.,Atlanta,0,12_21_16,0,0,0,0,0,0,1,1,100,0,0,0,1,0,0,2,0,N/A,0,0
0,Mike Scott,Atlanta,0,12_21_16,0,0,1,1,0,0,4,1,25,2,2,100,18,3,1,4,4,N/A,0,0
0,Malcolm Delaney,Atlanta,0,12_21_16,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,N/A,1,1
0,Taurean Prince,Atlanta,0,12_21_16,0,0,1,0,0,0,2,0,0,0,0,0,11,0,2,0,1,N/A,1,1
0,Kris Humphries,Atlanta,0,12_21_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Ryan Kelly,Atlanta,0,12_21_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Kawhi Leonard,San Antonio,0,02_25_16,3,0,5,5,3,60,15,10,67,6,6,100,35,0,2,29,5,F,3,0
0,LaMarcus Aldridge,San Antonio,0,02_25_16,2,1,6,0,0,0,15,7,47,1,1,100,33,1,1,15,7,F,0,1
0,Tim Duncan,San Antonio,0,02_25_16,2,1,8,0,0,0,11,7,64,0,0,0,32,3,3,14,11,C,1,3
0,Danny Green,San Antonio,0,02_25_16,1,1,2,3,0,0,5,0,0,0,0,0,28,0,4,0,2,G,0,1
0,Tony Parker,San Antonio,0,02_25_16,6,0,2,2,2,100,12,5,42,4,4,100,31,1,1,16,3,G,0,1
0,Boris Diaw,San Antonio,0,02_25_16,0,0,2,1,0,0,3,1,33,0,0,0,10,1,0,2,3,N/A,0,0
0,Kyle Anderson,San Antonio,0,02_25_16,0,1,3,1,0,0,4,0,0,0,0,0,17,0,1,0,3,N/A,0,1
0,Patty Mills,San Antonio,0,02_25_16,1,0,1,4,3,75,5,4,80,1,0,0,17,0,0,11,1,N/A,0,1
0,Jonathon Simmons,San Antonio,0,02_25_16,0,0,2,1,1,100,2,1,50,0,0,0,8,1,3,3,3,N/A,1,2
0,David West,San Antonio,0,02_25_16,1,1,1,0,0,0,5,3,60,0,0,0,18,2,1,6,3,N/A,0,1
0,Rasual Butler,San Antonio,0,02_25_16,0,0,1,1,0,0,1,0,0,0,0,0,8,0,0,0,1,N/A,0,0
0,Boban Marjanovic,San Antonio,0,02_25_16,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,N/A,0,0
0,Ray McCallum,San Antonio,0,02_25_16,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,N/A,0,0
0,Gordon Hayward,Utah,1,02_25_16,2,0,2,3,0,0,13,4,31,3,3,100,36,0,1,11,2,F,1,3
0,Derrick Favors,Utah,1,02_25_16,3,0,5,0,0,0,17,12,71,2,1,50,37,1,2,25,6,F,2,1
0,Rudy Gobert,Utah,1,02_25_16,0,1,4,0,0,0,8,4,50,0,0,0,37,2,2,8,6,C,0,2
0,Rodney Hood,Utah,1,02_25_16,6,0,3,4,2,50,11,4,36,2,2,100,37,0,2,12,3,G,0,1
0,Shelvin Mack,Utah,1,02_25_16,3,0,3,2,0,0,12,4,33,0,0,0,28,0,0,8,3,G,2,2
0,Chris Johnson,Utah,1,02_25_16,0,0,3,3,0,0,4,0,0,0,0,0,11,0,0,0,3,N/A,0,0
0,Trevor Booker,Utah,1,02_25_16,0,1,4,1,1,100,4,2,50,2,0,0,19,1,0,5,5,N/A,0,0
0,Raul Neto,Utah,1,02_25_16,0,0,1,1,0,0,3,1,33,2,2,100,12,0,1,4,1,N/A,1,0
0,Joe Ingles,Utah,1,02_25_16,0,0,1,2,0,0,2,0,0,0,0,0,9,0,0,0,1,N/A,0,0
0,Trey Lyles,Utah,1,02_25_16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,N/A,0,1
0,Trey Burke,Utah,1,02_25_16,1,0,1,1,0,0,3,2,67,1,1,100,11,0,2,5,1,N/A,0,1
0,Jeff Withey,Utah,1,02_25_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Garrett Temple,Sacramento,1,01_25_17,2,0,4,4,1,25,9,4,44,3,3,100,38,0,3,12,4,F,4,0
0,DeMarcus Cousins,Sacramento,1,01_25_17,9,1,9,5,0,0,30,11,37,9,6,67,39,2,3,28,11,F,3,2
0,Kosta Koufos,Sacramento,1,01_25_17,1,0,4,0,0,0,2,1,50,2,2,100,18,2,2,4,6,C,0,0
0,Arron Afflalo,Sacramento,1,01_25_17,3,0,2,6,4,67,8,5,63,0,0,0,40,0,4,14,2,G,0,2
0,Darren Collison,Sacramento,1,01_25_17,5,1,2,5,3,60,14,8,57,4,4,100,36,1,3,23,3,G,2,3
0,Anthony Tolliver,Sacramento,1,01_25_17,1,0,1,2,0,0,5,2,40,0,0,0,20,0,3,4,1,N/A,0,1
0,Ty Lawson,Sacramento,1,01_25_17,4,0,1,2,0,0,6,2,33,1,1,100,17,0,1,5,1,N/A,1,1
0,Matt Barnes,Sacramento,1,01_25_17,3,0,4,5,2,40,7,2,29,0,0,0,16,2,4,6,6,N/A,1,1
0,Malachi Richardson,Sacramento,1,01_25_17,1,0,2,2,1,50,6,5,83,1,1,100,14,1,3,12,3,N/A,1,1
0,Willie Cauley-Stein,Sacramento,1,01_25_17,0,1,7,0,0,0,8,3,38,2,2,100,26,3,2,8,10,N/A,1,0
0,Skal Labissiere,Sacramento,1,01_25_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Ben McLemore,Sacramento,1,01_25_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,LeBron James,Cleveland,0,01_25_17,11,1,9,3,0,0,15,8,53,11,8,73,45,4,3,24,13,F,2,5
0,Kevin Love,Cleveland,0,01_25_17,5,0,12,9,4,44,16,7,44,6,3,50,39,4,3,21,16,F,1,4
0,Tristan Thompson,Cleveland,0,01_25_17,1,1,5,0,0,0,3,2,67,6,2,33,32,3,5,6,8,C,0,0
0,Iman Shumpert,Cleveland,0,01_25_17,2,0,3,7,4,57,9,6,67,0,0,0,28,0,2,16,3,G,2,0
0,Kyrie Irving,Cleveland,0,01_25_17,6,2,1,4,1,25,19,9,47,2,1,50,42,0,3,20,1,G,2,3
0,James Jones,Cleveland,0,01_25_17,0,0,2,2,0,0,2,0,0,5,2,40,14,1,0,2,3,N/A,0,0
0,Kyle Korver,Cleveland,0,01_25_17,3,1,0,7,4,57,9,4,44,0,0,0,34,1,2,12,1,N/A,0,1
0,Channing Frye,Cleveland,0,01_25_17,0,1,2,5,2,40,6,3,50,0,0,0,19,0,1,8,2,N/A,0,2
0,Kay Felder,Cleveland,0,01_25_17,1,0,0,0,0,0,2,1,50,4,1,25,11,0,2,3,0,N/A,2,3
0,DeAndre Liggins,Cleveland,0,01_25_17,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,N/A,0,0
0,Richard Jefferson,Cleveland,0,01_25_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Jordan McRae,Cleveland,0,01_25_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,LeBron James,Cleveland,0,03_10_16,7,2,3,4,1,25,18,9,50,8,5,63,35,2,2,24,5,F,0,3
0,Channing Frye,Cleveland,0,03_10_16,1,0,6,7,5,71,10,8,80,0,0,0,24,1,3,21,7,F,1,0
0,Tristan Thompson,Cleveland,0,03_10_16,1,0,10,0,0,0,5,3,60,6,4,67,34,4,0,10,14,C,1,1
0,JR Smith,Cleveland,0,03_10_16,2,1,2,7,4,57,10,5,50,4,3,75,34,0,4,17,2,G,2,0
0,Kyrie Irving,Cleveland,0,03_10_16,9,1,1,7,2,29,20,11,55,2,2,100,37,1,2,26,2,G,0,2
0,Matthew Dellavedova,Cleveland,0,03_10_16,1,0,1,5,3,60,9,4,44,0,0,0,17,0,3,11,1,N/A,0,1
0,James Jones,Cleveland,0,03_10_16,0,0,1,3,1,33,5,2,40,0,0,0,18,1,0,5,2,N/A,0,0
0,Timofey Mozgov,Cleveland,0,03_10_16,0,2,0,0,0,0,3,1,33,0,0,0,13,0,2,2,0,N/A,0,0
0,Iman Shumpert,Cleveland,0,03_10_16,1,0,5,2,0,0,4,1,25,0,0,0,26,0,4,2,5,N/A,0,1
0,Jordan McRae,Cleveland,0,03_10_16,0,0,0,0,0,0,1,1,100,0,0,0,1,0,0,2,0,N/A,0,0
0,Sasha Kaun,Cleveland,0,03_10_16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,N/A,0,0
0,Richard Jefferson,Cleveland,0,03_10_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Kevin Love,Cleveland,0,03_10_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Kobe Bryant,Los Angeles,1,03_10_16,2,1,4,4,3,75,16,11,69,2,1,50,32,1,1,26,5,F,1,0
0,Julius Randle,Los Angeles,1,03_10_16,1,0,8,0,0,0,10,6,60,3,3,100,33,1,4,15,9,F,2,4
0,Roy Hibbert,Los Angeles,1,03_10_16,0,0,0,0,0,0,2,2,100,0,0,0,16,0,3,4,0,C,1,3
0,Jordan Clarkson,Los Angeles,1,03_10_16,1,0,1,6,0,0,12,2,17,1,1,100,34,0,0,5,1,G,2,0
0,D'Angelo Russell,Los Angeles,1,03_10_16,5,0,3,10,4,40,19,8,42,4,4,100,33,1,3,24,4,G,0,0
0,Brandon Bass,Los Angeles,1,03_10_16,2,1,8,0,0,0,5,5,100,2,2,100,24,0,4,12,8,N/A,0,0
0,Larry Nance Jr.,Los Angeles,1,03_10_16,1,0,0,0,0,0,1,0,0,2,1,50,20,0,2,1,0,N/A,0,0
0,Marcelo Huertas,Los Angeles,1,03_10_16,5,2,3,1,0,0,10,6,60,1,1,100,28,0,4,13,3,N/A,1,1
0,Metta World Peace,Los Angeles,1,03_10_16,1,0,2,1,0,0,3,1,33,6,4,67,14,1,1,6,3,N/A,1,0
0,Tarik Black,Los Angeles,1,03_10_16,0,0,1,0,0,0,2,1,50,0,0,0,5,0,0,2,1,N/A,0,2
0,Ryan Kelly,Los Angeles,1,03_10_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Robert Sacre,Los Angeles,1,03_10_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Nick Young,Los Angeles,1,03_10_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Tobias Harris,Detroit,0,01_13_17,1,0,2,3,1,33,12,4,33,5,4,80,34,0,2,13,2,F,0,0
0,Aron Baynes,Detroit,0,01_13_17,0,4,0,0,0,0,3,1,33,0,0,0,18,0,1,2,0,F,0,0
0,Andre Drummond,Detroit,0,01_13_17,1,0,17,0,0,0,7,4,57,4,1,25,33,2,3,9,19,C,1,1
0,Marcus Morris,Detroit,0,01_13_17,1,0,5,4,1,25,15,3,20,4,4,100,30,0,4,11,5,G,0,2
0,Reggie Jackson,Detroit,0,01_13_17,2,0,1,1,1,100,11,3,27,1,0,0,27,0,2,7,1,G,1,3
0,Stanley Johnson,Detroit,0,01_13_17,0,0,0,3,2,67,5,4,80,0,0,0,26,0,1,10,0,N/A,1,2
0,Reggie Bullock,Detroit,0,01_13_17,3,0,2,1,0,0,6,3,50,1,1,100,26,0,0,7,2,N/A,2,1
0,Beno Udrih,Detroit,0,01_13_17,7,0,1,3,1,33,8,4,50,0,0,0,21,0,1,9,1,N/A,0,3
0,Boban Marjanovic,Detroit,0,01_13_17,0,0,3,0,0,0,5,3,60,0,0,0,15,1,1,6,4,N/A,0,0
0,Henry Ellenson,Detroit,0,01_13_17,0,0,0,2,0,0,4,1,25,1,1,100,5,0,1,3,0,N/A,0,1
0,Darrun Hilliard,Detroit,0,01_13_17,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,1,N/A,0,0
0,Jon Leuer,Detroit,0,01_13_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Ish Smith,Detroit,0,01_13_17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Gordon Hayward,Utah,1,01_13_17,3,0,4,7,3,43,12,8,67,2,1,50,26,0,1,20,4,F,3,3
0,Derrick Favors,Utah,1,01_13_17,1,1,7,0,0,0,10,4,40,3,1,33,27,2,1,9,9,F,1,0
0,Rudy Gobert,Utah,1,01_13_17,1,3,7,0,0,0,4,3,75,0,0,0,31,3,1,6,10,C,1,2
0,Rodney Hood,Utah,1,01_13_17,2,1,4,8,7,88,14,10,71,0,0,0,29,0,3,27,4,G,0,2
0,George Hill,Utah,1,01_13_17,1,0,3,6,5,83,13,8,62,3,1,33,27,1,1,22,4,G,0,1
0,Shelvin Mack,Utah,1,01_13_17,0,0,2,1,0,0,3,1,33,0,0,0,5,0,0,2,2,N/A,0,1
0,Trey Lyles,Utah,1,01_13_17,2,1,5,3,0,0,5,2,40,0,0,0,17,0,4,4,5,N/A,1,0
0,Joe Ingles,Utah,1,01_13_17,2,0,3,1,0,0,2,0,0,0,0,0,19,0,1,0,3,N/A,2,0
0,Joe Johnson,Utah,1,01_13_17,1,0,2,2,1,50,5,1,20,0,0,0,17,0,1,3,2,N/A,0,1
0,Boris Diaw,Utah,1,01_13_17,5,0,1,0,0,0,3,2,67,2,2,100,18,0,1,6,1,N/A,0,1
0,Dante Exum,Utah,1,01_13_17,4,0,2,2,0,0,4,2,50,0,0,0,16,0,0,4,2,N/A,2,1
0,Alec Burks,Utah,1,01_13_17,0,0,0,1,0,0,4,1,25,0,0,0,5,0,0,2,0,N/A,0,0
0,Jeff Withey,Utah,1,01_13_17,0,0,0,0,0,0,1,1,100,3,3,100,3,1,0,5,1,N/A,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
0,Jeff Green,Orlando,1,11_13_16,3,2,0,3,1,33,8,4,50,2,2,100,28,0,2,11,0,F,0,0
0,Serge Ibaka,Orlando,1,11_13_16,0,4,6,2,2,100,19,13,68,3,3,100,37,3,4,31,9,F,0,2
0,Nikola Vucevic,Orlando,1,11_13_16,3,0,3,0,0,0,10,2,20,0,0,0,19,4,4,4,7,C,0,0
0,Evan Fournier,Orlando,1,11_13_16,5,0,2,4,3,75,10,7,70,4,4,100,37,0,2,21,2,G,0,3
0,Elfrid Payton,Orlando,1,11_13_16,9,1,7,7,3,43,19,10,53,2,0,0,37,0,3,23,7,G,2,0
0,Bismack Biyombo,Orlando,1,11_13_16,1,0,7,0,0,0,4,2,50,2,1,50,29,1,1,5,8,N/A,1,2
0,Aaron Gordon,Orlando,1,11_13_16,1,0,1,3,1,33,9,5,56,1,1,100,22,0,3,12,1,N/A,0,1
0,Damjan Rudez,Orlando,1,11_13_16,0,0,1,2,0,0,2,0,0,0,0,0,10,0,0,0,1,N/A,0,0
0,D.J. Augustin,Orlando,1,11_13_16,0,0,1,3,1,33,5,3,60,6,5,83,15,0,1,12,1,N/A,0,1
0,C.J. Watson,Orlando,1,11_13_16,2,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,2,N/A,1,0
0,Mario Hezonja,Orlando,1,11_13_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,CJ Wilcox,Orlando,1,11_13_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Stephen Zimmerman,Orlando,1,11_13_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Andre Roberson,Oklahoma City,0,11_13_16,0,4,1,6,2,33,11,6,55,3,0,0,32,2,3,14,3,F,1,0
0,Domantas Sabonis,Oklahoma City,0,11_13_16,1,0,2,4,1,25,6,1,17,0,0,0,18,0,3,3,2,F,0,2
0,Steven Adams,Oklahoma City,0,11_13_16,0,1,6,0,0,0,13,6,46,1,1,100,35,4,1,13,10,C,1,1
0,Victor Oladipo,Oklahoma City,0,11_13_16,2,0,1,1,0,0,9,6,67,0,0,0,31,0,0,12,1,G,1,1
0,Russell Westbrook,Oklahoma City,0,11_13_16,16,0,10,3,0,0,21,14,67,18,13,72,38,2,2,41,12,G,0,2
0,Jerami Grant,Oklahoma City,0,11_13_16,0,0,2,0,0,0,3,1,33,2,0,0,14,0,2,2,2,N/A,0,1
0,Enes Kanter,Oklahoma City,0,11_13_16,0,1,4,2,0,0,13,7,54,2,2,100,24,4,2,16,8,N/A,1,1
0,Alex Abrines,Oklahoma City,0,11_13_16,0,0,3,4,1,25,7,3,43,0,0,0,19,0,3,7,3,N/A,0,1
0,Joffrey Lauvergne,Oklahoma City,0,11_13_16,0,0,1,3,3,100,4,3,75,0,0,0,15,0,2,9,1,N/A,0,1
0,Semaj Christon,Oklahoma City,0,11_13_16,2,0,0,2,0,0,4,0,0,0,0,0,10,0,1,0,0,N/A,0,0
0,Nick Collison,Oklahoma City,0,11_13_16,1,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,N/A,0,0
0,Kyle Singler,Oklahoma City,0,11_13_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,0,0
0,Anthony Morrow,Oklahoma City,0,11_13_16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,,,,,,,,,,,,,,,,,,,,,,,,
0,Gordon Hayward,Utah,1,03_06_15,4,0,8,3,2,67,16,7,44,10,9,90,37,1,0,25,9,F,1,1
0,Derrick Favors,Utah,1,03_06_15,3,0,5,0,0,0,14,5,36,8,5,63,32,5,5,15,10,F,1,3
0,Rudy Gobert,Utah,1,03_06_15,0,1,13,0,0,0,6,3,50,4,3,75,35,2,1,9,15,C,2,2
0,Joe Ingles,Utah,1,03_06_15,2,0,1,2,1,50,3,1,33,0,0,0,17,0,3,3,1,G,0,2
0,Dante Exum,Utah,1,03_06_15,2,0,2,2,1,50,4,1,25,2,2,100,22,1,3,5,3,G,1,1
0,Elijah Millsap,Utah,1,03_06_15,1,0,2,0,0,0,3,2,67,3,2,67,16,0,2,6,2,N/A,2,4
0,Trey Burke,Utah,1,03_06_15,1,2,3,2,1,50,12,3,25,4,3,75,30,0,1,10,3,N/A,1,1
0,Rodney Hood,Utah,1,03_06_15,2,0,1,3,1,33,8,3,38,4,2,50,22,0,1,9,1,N/A,0,3
0,Trevor Booker,Utah,1,03_06_15,1,1,2,0,0,0,4,1,25,4,3,75,23,3,3,5,5,N/A,1,1
0,Jeremy Evans,Utah,1,03_06_15,1,1,0,0,0,0,1,1,100,2,0,0,5,0,1,2,0,N/A,0,0
0,Jerrelle Benimon,Utah,1,03_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Bryce Cotton,Utah,1,03_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,Grant Jerrett,Utah,1,03_06_15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,JaKarr Sampson,Philadelphia,0,03_06_15,0,1,0,3,1,33,5,1,20,2,0,0,22,1,2,3,1,F,0,1
0,Luc Mbah a Moute,Philadelphia,0,03_06_15,3,0,2,6,3,50,10,5,50,2,1,50,29,0,5,14,2,F,4,2
0,Nerlens Noel,Philadelphia,0,03_06_15,1,0,6,0,0,0,12,5,42,0,0,0,37,5,5,10,11,C,6,1
0,Jason Richardson,Philadelphia,0,03_06_15,2,0,3,4,0,0,10,0,0,0,0,0,27,0,4,0,3,G,0,0
0,Isaiah Canaan,Philadelphia,0,03_06_15,4,0,2,9,4,44,15,6,40,0,0,0,28,0,2,16,2,G,0,1
0,Robert Covington,Philadelphia,0,03_06_15,1,0,5,4,0,0,8,1,13,6,3,50,18,1,5,5,6,N/A,1,3
0,Jerami Grant,Philadelphia,0,03_06_15,1,0,2,3,1,33,5,2,40,0,0,0,18,0,2,5,2,N/A,0,2
